x,y,z,Annot,hyb,bp
4.984131601784229,4.587454346397163,0.7096875223646186,Fiber,-1,4789
4.98595767675475,4.587006886205289,0.7125204059800762,Fiber,-1,4790
4.987396850250536,4.586641386247018,0.7155790313951162,Fiber,-1,4791
4.98890223285298,4.586361872869275,0.7186147677953861,Fiber,-1,4792
4.990366413310856,4.586020832560954,0.7216643361410496,Fiber,-1,4793
4.991699242507768,4.585768591883195,0.7247820181280941,Fiber,-1,4794
4.992692571757475,4.585603556250045,0.728029487949581,Fiber,-1,4795
4.9938765957686435,4.5848533827734235,0.7311271204158284,Fiber,-1,4796
4.994804737321805,4.583979185770995,0.7342789980876678,Fiber,-1,4797
4.995788701795588,4.58286528283704,0.7373369441578362,Fiber,-1,4798
4.996664134664571,4.581503142053164,0.7403266247054537,Fiber,-1,4799
4.997452696218095,4.580026091305323,0.7432857617020467,Fiber,-1,4800
4.99857774817618,4.578387451958692,0.746044224894349,Fiber,-1,4801
4.999548422365437,4.5763159327168195,0.7485594981695345,Fiber,-1,4802
4.999981556063004,4.574396552470072,0.751332290024043,Fiber,-1,4803
5.000403840525656,4.5723413717782835,0.7540077167482688,Fiber,-1,4804
5.000927248240575,4.570439324258,0.756776879003274,Fiber,-1,4805
5.001369659345169,4.5685671010883855,0.7595802792275888,Fiber,-1,4806
5.0010703623706165,4.566808968467036,0.7624749970042939,Fiber,-1,4807
5.001247097377943,4.56477548633439,0.7651941356828814,Fiber,-1,4808
5.0017740185378745,4.562571840913547,0.7677291506631957,Fiber,-1,4809
5.002156342351059,4.560118442792433,0.7700517927279967,Fiber,-1,4810
5.0025345251238855,4.557664941733052,0.7723750039413727,Fiber,-1,4811
5.002794564042314,4.555233622589392,0.7747374321376517,Fiber,-1,4812
5.003088353659276,4.552883030536861,0.7771763672871674,Fiber,-1,4813
5.003287380573656,4.550630114258347,0.7797150197898465,Fiber,-1,4814
5.003314740851711,4.5480896781003475,0.7819745408767846,Fiber,-1,4815
5.00326013432592,4.545487253561438,0.7841618690749798,Fiber,-1,4816
5.002896857836933,4.542961893000385,0.7864092195659418,Fiber,-1,4817
5.002957468754343,4.5405097216795465,0.7887636159068209,Fiber,-1,4818
5.003033792323789,4.537904319105865,0.7909467448864743,Fiber,-1,4819
5.002913806552668,4.535048365856625,0.7927877050850887,Fiber,-1,4820
5.0027067342953835,4.532007772289434,0.7942949913350844,Fiber,-1,4821
5.003044280483615,4.529125832869533,0.7960671334712656,Fiber,-1,4822
5.0028973269711585,4.526023458827824,0.7974504916933145,Fiber,-1,4823
5.002456259388718,4.52282149812108,0.7985054357772291,Fiber,-1,4824
5.001739033173391,4.519673319964113,0.7995705934406965,Fiber,-1,4825
5.001115102993242,4.5164945725462315,0.8006031998437431,Fiber,-1,4826
5.000175795837665,4.513304497261765,0.8013110993753959,Fiber,-1,4827
4.9991694814107515,4.51005809626771,0.8014017186889338,Fiber,-1,4828
4.998445605003007,4.50673606644942,0.8014127110819473,Fiber,-1,4829
4.998290539325037,4.503342326340677,0.8015486622122181,Fiber,-1,4830
4.997997665532416,4.499962131715727,0.8017689103428766,Fiber,-1,4831
4.997595281931591,4.496587555246351,0.8018705031089638,Fiber,-1,4832
4.997434009007494,4.49319220719777,0.8017956521039958,Fiber,-1,4833
4.9969804363421675,4.4898505118744705,0.8022284848702103,Fiber,-1,4834
4.996746324716031,4.486463824103189,0.8024169992897053,Fiber,-1,4835
4.996147269010411,4.4831198006241495,0.8025535248667954,Fiber,-1,4836
4.995602151255278,4.479779241609027,0.8028752578298556,Fiber,-1,4837
4.995521508855259,4.476393828773863,0.8031793577128301,Fiber,-1,4838
4.995418349806542,4.47300223625311,0.8033948997826068,Fiber,-1,4839
4.995686967915179,4.469668033346634,0.8040039443541759,Fiber,-1,4840
4.996036872504687,4.466483053001761,0.8051412512525197,Fiber,-1,4841
4.996463430088862,4.463338333417316,0.8063614099973498,Fiber,-1,4842
4.997536740415861,4.460431097671511,0.8077599754267332,Fiber,-1,4843
4.99857892978828,4.457432588374275,0.808977671327364,Fiber,-1,4844
4.999821855537363,4.4544973771726015,0.8101607481565841,Fiber,-1,4845
5.001045277218102,4.4515321107192785,0.8112878835751981,Fiber,-1,4846
5.002530967422278,4.448847141891237,0.8127520102806648,Fiber,-1,4847
5.004265518414993,4.44640609508854,0.8143621728068454,Fiber,-1,4848
5.006105688447343,4.443817009188278,0.8155747768036641,Fiber,-1,4849
5.007997528301628,4.441199862371796,0.8166384894089856,Fiber,-1,4850
5.009602583435552,4.438343489750192,0.8175467478874023,Fiber,-1,4851
5.011376858591587,4.435567792815887,0.8183878508534926,Fiber,-1,4852
5.013101905574051,4.432641315204298,0.8185290659276041,Fiber,-1,4853
5.0151737814463395,4.430047803171402,0.81926461042324,Fiber,-1,4854
5.017579310951896,4.42777871414189,0.8200549665290799,Fiber,-1,4855
5.0200326533621356,4.425588910568361,0.8209186049531236,Fiber,-1,4856
5.02246746730651,4.423477645906195,0.8220022296956305,Fiber,-1,4857
5.024952618377934,4.421409072019087,0.8230534319719667,Fiber,-1,4858
5.027358359716556,4.4191838420509555,0.8239593901390858,Fiber,-1,4859
5.029946724371369,4.417191112819365,0.8249024694694095,Fiber,-1,4860
5.03233125814801,4.415235679418298,0.826334348962261,Fiber,-1,4861
5.034783708594496,4.413328766850639,0.8277160766007026,Fiber,-1,4862
5.037466293106588,4.411577624423601,0.828855041277816,Fiber,-1,4863
5.040551611999173,4.410250849586985,0.8293846409983431,Fiber,-1,4864
5.043507029961573,4.4086550642603655,0.829912820758338,Fiber,-1,4865
5.046538697870816,4.407119098765702,0.8300118141281332,Fiber,-1,4866
5.049665127947701,4.405783551722333,0.8300536360039835,Fiber,-1,4867
5.05266057101062,4.404200213512481,0.8297701558987912,Fiber,-1,4868
5.0555757696648715,4.402480212390086,0.8294488881830103,Fiber,-1,4869
5.058423493303599,4.400633842529336,0.8292454467547226,Fiber,-1,4870
5.061411759529647,4.399012148101045,0.8292261557329939,Fiber,-1,4871
5.0640215430487565,4.396833086028483,0.8291993514926426,Fiber,-1,4872
5.066540221754631,4.394558363284747,0.8289946712158706,Fiber,-1,4873
5.068898529640241,4.392156627689507,0.8285150358885206,Fiber,-1,4874
5.071091302247547,4.389627828061661,0.8279176074536028,Fiber,-1,4875
5.073367776239223,4.38710264593059,0.8278841205883618,Fiber,-1,4876
5.075790758877852,4.384774019341827,0.8284005054671215,Fiber,-1,4877
5.078038849673369,4.382278326535277,0.8289273879876519,Fiber,-1,4878
5.080225771991397,4.379741589635186,0.8295124834282706,Fiber,-1,4879
5.082417785684346,4.37715891961243,0.8298038449279195,Fiber,-1,4880
5.084658983592305,4.374615449355982,0.8300642119610244,Fiber,-1,4881
5.08666432075901,4.371870704580616,0.8301349153267865,Fiber,-1,4882
5.088707434196462,4.369156526994095,0.8302724926160705,Fiber,-1,4883
5.090465506542927,4.3663064159246625,0.8308607515016786,Fiber,-1,4884
5.091831777530446,4.36322383047318,0.8312977532442065,Fiber,-1,4885
5.093028932123557,4.360169584097785,0.8321912855371782,Fiber,-1,4886
5.09396682254848,4.357151260788314,0.8334443162432403,Fiber,-1,4887
5.09457490567545,4.35421295233832,0.8350432466242749,Fiber,-1,4888
5.095228894630795,4.351144364968071,0.8363532351728644,Fiber,-1,4889
5.095785387682641,4.348147409848447,0.8378594142771535,Fiber,-1,4890
5.095729071753948,4.344971400927897,0.8390717656506314,Fiber,-1,4891
5.095763594134893,4.341695116075716,0.8399799318097547,Fiber,-1,4892
5.0957364686428654,4.338424038044619,0.8409069230298657,Fiber,-1,4893
5.095881956004544,4.335193870437227,0.8419580417937262,Fiber,-1,4894
5.095979179810139,4.3320136477267015,0.843156678954458,Fiber,-1,4895
5.0961647067480165,4.328899488731735,0.8445085641231727,Fiber,-1,4896
5.096165709330697,4.325853876729908,0.8460199365224027,Fiber,-1,4897
5.095926701682141,4.323069951497893,0.8479571085969696,Fiber,-1,4898
5.09554950676099,4.320484883736821,0.8501331482708094,Fiber,-1,4899
5.095300773664574,4.31792132487847,0.8523526747578146,Fiber,-1,4900
5.095140223356667,4.315442509785697,0.8546742473572544,Fiber,-1,4901
5.094920007558606,4.312932388994882,0.8569569647330588,Fiber,-1,4902
5.094854655845072,4.310113949322001,0.8588575243779727,Fiber,-1,4903
5.094507339804809,4.307190506311176,0.860558363150647,Fiber,-1,4904
5.094635091148287,4.304358970237143,0.8624361498945793,Fiber,-1,4905
5.094838181814985,4.301677734179605,0.8645169495929789,Fiber,-1,4906
5.094874282544083,4.299417559946368,0.8670566954804194,Fiber,-1,4907
5.094295073754802,4.2972328019274855,0.869596646184143,Fiber,-1,4908
5.093855777857438,4.294820075591164,0.8719515922006321,Fiber,-1,4909
5.093421010591875,4.292687227444594,0.874563475852036,Fiber,-1,4910
5.092806430296026,4.290597999296583,0.8771744941984883,Fiber,-1,4911
5.092388719847997,4.28854006860132,0.8798485247209592,Fiber,-1,4912
5.092022739452412,4.286484746189465,0.8825321245669447,Fiber,-1,4913
5.091635333763379,4.284182498487246,0.885003879479902,Fiber,-1,4914
5.091455756302645,4.281786804112603,0.8874097889542796,Fiber,-1,4915
5.090973813385724,4.27981142545206,0.8901347862335994,Fiber,-1,4916
5.090497410360722,4.278139000575191,0.8930564356288893,Fiber,-1,4917
5.090500432296972,4.276164611699854,0.8958244275791758,Fiber,-1,4918
5.09018655499276,4.2740419797037354,0.8984618343447222,Fiber,-1,4919
5.09006748934925,4.271987624318648,0.9011683907036953,Fiber,-1,4920
5.089867896986415,4.269954768730537,0.9038864159145029,Fiber,-1,4921
5.08944489077581,4.267732875499736,0.9064249698762517,Fiber,-1,4922
5.089162171006133,4.265509611689395,0.9089817584012301,Fiber,-1,4923
5.089027045743424,4.263478753219574,0.9117052405544552,Fiber,-1,4924
5.088743806216176,4.261754295127438,0.914621748682109,Fiber,-1,4925
5.088365919495967,4.259607826328048,0.9172313220801829,Fiber,-1,4926
5.088178852332603,4.257431634613082,0.9198369305496387,Fiber,-1,4927
5.087891789295227,4.255343997647869,0.9225051446928537,Fiber,-1,4928
5.087598307845074,4.253391296197391,0.9252729643552806,Fiber,-1,4929
5.087353253829417,4.251522241338531,0.9281025548669949,Fiber,-1,4930
5.087292915494083,4.249772182547819,0.9310169421978653,Fiber,-1,4931
5.086860030350171,4.248581513093121,0.9341720835103632,Fiber,-1,4932
5.086258682864596,4.2473891185520225,0.9372988352529794,Fiber,-1,4933
5.085518824258926,4.246330795631948,0.940444079574246,Fiber,-1,4934
5.084659953446975,4.2457000486968015,0.9436727788839034,Fiber,-1,4935
5.083137600648285,4.24460705103173,0.9465096430083314,Fiber,-1,4936
5.081485684536412,4.243962434723907,0.9494106157719102,Fiber,-1,4937
5.079898590257311,4.2431182292001415,0.9522965209648928,Fiber,-1,4938
5.077730487864391,4.242605759125777,0.9548649263917479,Fiber,-1,4939
5.075721831381012,4.2415093824441525,0.9573795351692259,Fiber,-1,4940
5.074013108383612,4.240381589141833,0.9600940052805741,Fiber,-1,4941
5.072563471093032,4.2390764276835355,0.9628788042488179,Fiber,-1,4942
5.070942138419415,4.237402863221886,0.96535478129923,Fiber,-1,4943
5.069591397611276,4.235509343271282,0.9678347170778131,Fiber,-1,4944
5.068349286578487,4.233825169892323,0.97051440366617,Fiber,-1,4945
5.067726278067083,4.231864500435318,0.9732213642634246,Fiber,-1,4946
5.06718832223382,4.229936329559234,0.9759695928918471,Fiber,-1,4947
5.06659962934448,4.227906649759493,0.9786330193677543,Fiber,-1,4948
5.0659775213175005,4.225973967579645,0.9813602379498386,Fiber,-1,4949
5.065327382088933,4.224244720705347,0.9842145372038079,Fiber,-1,4950
5.064674071306935,4.22244449880127,0.9870238762930256,Fiber,-1,4951
5.064173775794927,4.220391401571995,0.9896874258359869,Fiber,-1,4952
5.06370954404838,4.218051961045445,0.9921105450877431,Fiber,-1,4953
5.063588283849719,4.215543547520741,0.994402521866269,Fiber,-1,4954
5.064132024305482,4.213087875885141,0.9966903206194102,Fiber,-1,4955
5.065115459734071,4.210871147401113,0.999073379491091,Fiber,-1,4956
5.0659074358113125,4.208425852876338,1.0012989824611154,Fiber,-1,4957
5.066518223769856,4.205594499607633,1.003079537637878,Fiber,-1,4958
5.066979894822393,4.202742911185584,1.004872664323442,Fiber,-1,4959
5.066948916921318,4.200080317723079,1.0069868157898871,Fiber,-1,4960
5.067162230824434,4.1976184831825485,1.0093221675564927,Fiber,-1,4961
5.067754641278879,4.195080367032882,1.0115055173370517,Fiber,-1,4962
5.067993673385219,4.192739448843209,1.0139596904526644,Fiber,-1,4963
5.068670897529855,4.190380921022258,1.0163131377063161,Fiber,-1,4964
5.068843692625902,4.18835387205898,1.0190373282934926,Fiber,-1,4965
5.0686925267695715,4.18616470925036,1.021634387222595,Fiber,-1,4966
5.068596224293285,4.18410846288594,1.0243404132242937,Fiber,-1,4967
5.068492847872527,4.182288348261784,1.0272103428524493,Fiber,-1,4968
5.068257084342891,4.180405698662276,1.0300316982082256,Fiber,-1,4969
5.0680232812389985,4.178670377264587,1.0329461442542751,Fiber,-1,4970
5.067939459771753,4.176880273681109,1.035835521890038,Fiber,-1,4971
5.0680797076727355,4.17484048196166,1.0385520601775533,Fiber,-1,4972
5.068512102746573,4.172632019772972,1.0411007322359513,Fiber,-1,4973
5.068681468679495,4.170399312511515,1.0436593125972855,Fiber,-1,4974
5.068689438218016,4.168323836771145,1.0463523289243037,Fiber,-1,4975
5.068666205260795,4.166355696693595,1.0491246717719402,Fiber,-1,4976
5.068769380693983,4.164550235326272,1.0520038494463977,Fiber,-1,4977
5.068418932986149,4.16235950739676,1.0545802612036534,Fiber,-1,4978
5.067529993892383,4.160061526354536,1.0569231377298827,Fiber,-1,4979
5.066940156200122,4.157722711063272,1.0593193920006432,Fiber,-1,4980
5.0666710078577095,4.1553513061977,1.0617409613540418,Fiber,-1,4981
5.0668727012453525,4.152984901948889,1.064173953484853,Fiber,-1,4982
5.066974032600142,4.150544925558836,1.0665395923356757,Fiber,-1,4983
5.067151288104021,4.1480222275478615,1.0688121625176,Fiber,-1,4984
5.067476569603446,4.145544639193503,1.0711177530910707,Fiber,-1,4985
5.067783792976272,4.142922476362323,1.0732601526537038,Fiber,-1,4986
5.068306494530881,4.1402376807450105,1.0752797208199372,Fiber,-1,4987
5.069168338622496,4.1375726779055535,1.0772071503588407,Fiber,-1,4988
5.070455797244357,4.135104421856994,1.0791591140817995,Fiber,-1,4989
5.071758665832082,4.132738757622552,1.0812245840459962,Fiber,-1,4990
5.072883533797866,4.130285904182659,1.083292960719129,Fiber,-1,4991
5.074272716587162,4.127621101866597,1.0848832436481184,Fiber,-1,4992
5.075865330931419,4.124930551727389,1.0862191027345776,Fiber,-1,4993
5.076806080250661,4.122389201185956,1.088272521382564,Fiber,-1,4994
5.077975420215942,4.120064833535744,1.0904611188951836,Fiber,-1,4995
5.078769799207053,4.117361006290658,1.0923632966595402,Fiber,-1,4996
5.079131467400717,4.114824659526691,1.094598501618958,Fiber,-1,4997
5.079602373962394,4.112235946030893,1.0967518268258984,Fiber,-1,4998
5.079685229891183,4.109422192865819,1.0986586377816827,Fiber,-1,4999
5.079697156749259,4.106617373282058,1.1005803153958011,TP,1,5000
5.079282888722834,4.10373890925553,1.1023417996705733,Fiber,-1,5001
5.078848595574399,4.10093035629191,1.1042081918350894,Fiber,-1,5002
5.077717173875444,4.098075281275598,1.1056671063597827,Fiber,-1,5003
5.076818572446032,4.095186172205325,1.1072180945129038,Fiber,-1,5004
5.076575467429703,4.092260188878059,1.108932597799458,Fiber,-1,5005
5.075853267367831,4.089317316577839,1.1104746515258979,Fiber,-1,5006
5.075232708203014,4.086542750500963,1.1123392397935883,Fiber,-1,5007
5.07451147656579,4.08361147159425,1.1139036658533714,Fiber,-1,5008
5.073665118608259,4.080664251633166,1.1153725336856521,Fiber,-1,5009
5.073772670900993,4.077680720283613,1.1169994858025152,Fiber,-1,5010
5.074101776125801,4.074729192688027,1.118654833078315,Fiber,-1,5011
5.074836659732538,4.072350586643928,1.1209704710836006,Fiber,-1,5012
5.075706715323608,4.069738411838578,1.1229653510435844,Fiber,-1,5013
5.07629394234406,4.066809396988658,1.1245889385636765,Fiber,-1,5014
5.076959206919642,4.064034660291256,1.1264377920745208,Fiber,-1,5015
5.076987031168121,4.061306544358102,1.1284667349683626,Fiber,-1,5016
5.076989846621775,4.058321159039524,1.130093838705941,Fiber,-1,5017
5.0768268105580585,4.055307978811055,1.13166041591524,Fiber,-1,5018
5.0764687329585,4.052273280183733,1.1331511823872331,Fiber,-1,5019
5.075970980219943,4.04902788537125,1.1340341629772606,Fiber,-1,5020
5.075444996521559,4.045877818549352,1.1352005334872677,Fiber,-1,5021
5.075019082851596,4.042702731593216,1.1363395771065883,Fiber,-1,5022
5.074494669232207,4.039529548179571,1.137442254475161,Fiber,-1,5023
5.073655959908375,4.036373220960006,1.1383878575383726,Fiber,-1,5024
5.073270496276826,4.033121700557431,1.1393038449074944,Fiber,-1,5025
5.0728782187031864,4.0298745689584035,1.1402324216053583,Fiber,-1,5026
5.072779351780325,4.026605497569885,1.141161613506061,Fiber,-1,5027
5.072514668031606,4.023322854410535,1.1420067149209998,Fiber,-1,5028
5.071768605354592,4.020153848950728,1.1429869163685038,Fiber,-1,5029
5.070627533482192,4.017023767101498,1.143665549258315,Fiber,-1,5030
5.069258261042234,4.014059749545915,1.1446140706947427,Fiber,-1,5031
5.068113334955625,4.011069892829735,1.1457585797916567,Fiber,-1,5032
5.066732506009034,4.008166889698729,1.146865776360306,Fiber,-1,5033
5.065406856051921,4.0052843430306835,1.1480878961980259,Fiber,-1,5034
5.064528369365679,4.002473329666662,1.1497868561767728,Fiber,-1,5035
5.063707038904795,3.999901681695682,1.15185374828508,Fiber,-1,5036
5.062659432578648,3.9972155207610465,1.1536557084451984,Fiber,-1,5037
5.061495478158852,3.9945522134303406,1.1554197957930485,Fiber,-1,5038
5.060631755380139,3.991882854009505,1.1573403434347196,Fiber,-1,5039
5.059512481759728,3.9891714433688947,1.1590594940682117,Fiber,-1,5040
5.058105016441658,3.9865280361811144,1.1606692890296961,Fiber,-1,5041
5.056458793672491,3.98409355364487,1.1623790391210838,Fiber,-1,5042
5.055074422873127,3.98169115528396,1.1643467788410073,Fiber,-1,5043
5.054029588501586,3.9791556390810054,1.1663566242879513,Fiber,-1,5044
5.052782631260763,3.9769928524407265,1.168664751578243,Fiber,-1,5045
5.051890509575555,3.9745598121913943,1.1708657590847975,Fiber,-1,5046
5.051073650778982,3.9720412291352765,1.1729987103491029,Fiber,-1,5047
5.0501533345512035,3.9695416675277433,1.1751118146558117,Fiber,-1,5048
5.049079801244521,3.9668563245613133,1.1768996791339217,Fiber,-1,5049
5.047884457337456,3.964302345022664,1.1787992426258858,Fiber,-1,5050
5.046133319867526,3.961859857191907,1.180389139087296,Fiber,-1,5051
5.044658860978981,3.959363723375303,1.1821654518287932,Fiber,-1,5052
5.043058572965067,3.956721164302126,1.1835852968264216,Fiber,-1,5053
5.040952192517886,3.954426752186994,1.1849486876206077,Fiber,-1,5054
5.038982881993363,3.9519910809750036,1.1862713069177158,Fiber,-1,5055
5.037153627287275,3.9497922401016683,1.18810949244535,Fiber,-1,5056
5.0358201965729075,3.947079944022849,1.189666866039194,Fiber,-1,5057
5.034080578221023,3.9445225264712525,1.1910787241965803,Fiber,-1,5058
5.032412679115199,3.942093914340405,1.1927757674166206,Fiber,-1,5059
5.030819420107449,3.9397157437720725,1.1946103873996536,Fiber,-1,5060
5.029346482980167,3.937266186485472,1.196451616695189,Fiber,-1,5061
5.0276532914398935,3.934947036491388,1.1982722335447447,Fiber,-1,5062
5.026380235747478,3.9324094219736754,1.2001430199471699,Fiber,-1,5063
5.0251770380416065,3.9300601641789386,1.2022862192133275,Fiber,-1,5064
5.024160141118359,3.9276404417892263,1.204447437435584,Fiber,-1,5065
5.023253682447572,3.9254635023332396,1.2068967776085942,Fiber,-1,5066
5.0220714293548605,3.9233338484147566,1.2092688762178991,Fiber,-1,5067
5.021062780250325,3.9211803349255003,1.2116988981592633,Fiber,-1,5068
5.01979499824728,3.919279557399356,1.2142167888615885,Fiber,-1,5069
5.018144219874479,3.9176186767437655,1.2166818256182679,Fiber,-1,5070
5.016300347015975,3.9159474230416444,1.2189985137597363,Fiber,-1,5071
5.014356235271735,3.9145726983905886,1.2214255616908014,Fiber,-1,5072
5.012602793732473,3.912711138546912,1.2236661057579419,Fiber,-1,5073
5.01073703513924,3.9109116278207274,1.2258662662107556,Fiber,-1,5074
5.008840937480449,3.90889596032671,1.2278415885191125,Fiber,-1,5075
5.007158851672684,3.9068710747579383,1.2299934309317193,Fiber,-1,5076
5.0054270148435345,3.904775233944552,1.2320350460967648,Fiber,-1,5077
5.003759954076551,3.9025970211954806,1.2340441000081792,Fiber,-1,5078
5.002595503782094,3.9006310865677984,1.236561868176899,Fiber,-1,5079
5.0018045771094,3.8985065981450577,1.2390958342264073,Fiber,-1,5080
5.001308915716581,3.8965807976163034,1.2418536616515954,Fiber,-1,5081
5.000720636684535,3.8947913039739737,1.244684145759397,Fiber,-1,5082
5.0000276743768355,3.892592079597952,1.2471827884677527,Fiber,-1,5083
4.999364966342488,3.8903851616186653,1.2496828546856584,Fiber,-1,5084
4.998853449263102,3.888096066823047,1.2521442354555048,Fiber,-1,5085
4.998316642209263,3.8859577454921075,1.2547325592514385,Fiber,-1,5086
4.9981245998331545,3.8838053644875727,1.257357511772361,Fiber,-1,5087
4.998133831020594,3.8815797855097385,1.2599278644716219,Fiber,-1,5088
4.99840404731609,3.8793274791769132,1.2624604716928005,Fiber,-1,5089
4.99842249846758,3.8769641908042978,1.2649047563781166,Fiber,-1,5090
4.998551876153167,3.874403413538221,1.2671376202808244,Fiber,-1,5091
4.998955712109532,3.8717113153552676,1.2691746583005197,Fiber,-1,5092
4.99911858533267,3.8688876944488833,1.2710616234009426,Fiber,-1,5093
5.000102102631897,3.866281681786416,1.2730113392072029,Fiber,-1,5094
5.000877489028194,3.863452167386614,1.27472965937462,Fiber,-1,5095
5.001951164614782,3.8607222308325424,1.2764485738999838,Fiber,-1,5096
5.003019947713298,3.858152430051116,1.2784014760050852,Fiber,-1,5097
5.003865265810984,3.855869308015508,1.280774826186631,Fiber,-1,5098
5.0045235103232715,3.8531020516206658,1.2826373530205986,Fiber,-1,5099
5.00525586790483,3.850207656782894,1.2842640462602155,Fiber,-1,5100
5.006147504777053,3.847396075417952,1.2859551979140904,Fiber,-1,5101
5.007324753611828,3.84457066384196,1.2874354460714172,Fiber,-1,5102
5.0083391496249545,3.84176650559125,1.2890687547481616,Fiber,-1,5103
5.0092105933860065,3.839010736136175,1.2908593748870523,Fiber,-1,5104
5.009995328301753,3.8361401077566617,1.2925036631278233,Fiber,-1,5105
5.010886863413517,3.8331702052874306,1.2938982399337937,Fiber,-1,5106
5.0116858580832595,3.830223357123929,1.2953941321153986,Fiber,-1,5107
5.011982674918837,3.827278203276925,1.29706684505658,Fiber,-1,5108
5.012248553716032,3.8245965982329557,1.2991400799331352,Fiber,-1,5109
5.012514539133459,3.821924881736886,1.3012260288113064,Fiber,-1,5110
5.012726171508791,3.8193339805005095,1.3034174763970483,Fiber,-1,5111
5.012928800863253,3.8167515114104646,1.3056197013500614,Fiber,-1,5112
5.013283809260085,3.8144064562394773,1.3080558223000975,Fiber,-1,5113
5.013789766532322,3.8120141999704966,1.3104182611209334,Fiber,-1,5114
5.014239027448039,3.8093382305448036,1.3124670051904461,Fiber,-1,5115
5.014399712437226,3.806429639213375,1.3142203667621117,Fiber,-1,5116
5.015126050884737,3.8035910909441957,1.3159452076774436,Fiber,-1,5117
5.01552329823196,3.800876794229278,1.3179538858220232,Fiber,-1,5118
5.015948146992973,3.798106662256411,1.3198789500763184,Fiber,-1,5119
5.016097777426098,3.7955006736330756,1.3220575813045277,Fiber,-1,5120
5.016804510824288,3.7930149703700975,1.3242670625088608,Fiber,-1,5121
5.017616591530024,3.790534924980208,1.326446488991094,Fiber,-1,5122
5.018546573873641,3.787810432246514,1.3282554312744776,Fiber,-1,5123
5.019165144488214,3.7848130236676765,1.3297362797496068,Fiber,-1,5124
5.020270989708529,3.782073307242394,1.3314188552331272,Fiber,-1,5125
5.021329081388925,3.779477356308493,1.3333427785020384,Fiber,-1,5126
5.022420664258462,3.776956039570545,1.3353456286576606,Fiber,-1,5127
5.02319396969511,3.774495626710158,1.33756111218459,Fiber,-1,5128
5.023839350846167,3.7719203479943713,1.3396851231793536,Fiber,-1,5129
5.024432436826692,3.769461951095056,1.3419576842247691,Fiber,-1,5130
5.025096371015796,3.767267083315568,1.3444680122557455,Fiber,-1,5131
5.025150658542802,3.7648449447976997,1.3468534467789859,Fiber,-1,5132
5.025117649569704,3.7623498794842196,1.3491628968193992,Fiber,-1,5133
5.025578290495443,3.760166772474747,1.351728409189809,Fiber,-1,5134
5.026313526495321,3.758393300890928,1.3545345144205279,Fiber,-1,5135
5.02682501588748,3.7568305082666322,1.357510427358629,Fiber,-1,5136
5.027285817565562,3.7552256765500673,1.3604722134709242,Fiber,-1,5137
5.027575114913244,3.7537750157024306,1.3635335677708635,Fiber,-1,5138
5.0275488133910935,3.7523884998762,1.3666379005644833,Fiber,-1,5139
5.027581571365224,3.7503759753943426,1.3693780962007573,Fiber,-1,5140
5.028013680776214,3.748292330878427,1.372029832799334,Fiber,-1,5141
5.028371297339852,3.7461602115115817,1.3746539855004802,Fiber,-1,5142
5.0287906143238414,3.743962164471064,1.3772138219160759,Fiber,-1,5143
5.029083493990881,3.742007453885999,1.3799802868136068,Fiber,-1,5144
5.029412355040535,3.7403425214660335,1.3829264454052252,Fiber,-1,5145
5.029969346111974,3.7385998477752955,1.385792252334163,Fiber,-1,5146
5.03083063069955,3.7369218582491985,1.3886211284377619,Fiber,-1,5147
5.0319241492868425,3.7352246605788393,1.3913567704404688,Fiber,-1,5148
5.032929402946998,3.7335556726643397,1.394143155988091,Fiber,-1,5149
5.033674675616409,3.7318842011452134,1.3970085968981394,Fiber,-1,5150
5.034563015827829,3.7301234818493016,1.3997782032293309,Fiber,-1,5151
5.034930730210392,3.728330434988259,1.4026434726908232,Fiber,-1,5152
5.035461591830207,3.7265092165724836,1.4054650590217106,Fiber,-1,5153
5.0358428766903085,3.724365022234957,1.4080760076038117,Fiber,-1,5154
5.036520472489579,3.722503604425093,1.4108393366956737,Fiber,-1,5155
5.037038005596879,3.720782338150554,1.4137254070161929,Fiber,-1,5156
5.037183358097973,3.718719257966269,1.4164240312589578,Fiber,-1,5157
5.037141101317257,3.716857446746017,1.4192686530870091,Fiber,-1,5158
5.036924887885536,3.715006783664074,1.4221126463902847,Fiber,-1,5159
5.036658734381211,3.7131552269486763,1.4249518188122774,Fiber,-1,5160
5.036628217717836,3.7110689648558153,1.4276363260693261,Fiber,-1,5161
5.037055462957366,3.7089330771812294,1.4302469668617082,Fiber,-1,5162
5.0381338655153405,3.706434260927649,1.432284849403416,Fiber,-1,5163
5.039153712431439,3.704078096578268,1.4345138406161466,Fiber,-1,5164
5.0401573241304085,3.7016419154953963,1.4366627438920405,Fiber,-1,5165
5.040734478239002,3.699133353497919,1.4388840070101216,Fiber,-1,5166
5.041177613974555,3.6963995794032987,1.4408563431679458,Fiber,-1,5167
5.04124758669612,3.6940275173915817,1.4432911790208944,Fiber,-1,5168
5.0414335187994155,3.6919828809426134,1.4460013249661374,Fiber,-1,5169
5.041445463201358,3.689828515530079,1.4486316418672989,Fiber,-1,5170
5.04127076482405,3.6878402356037303,1.4513841359020692,Fiber,-1,5171
5.041294727505907,3.685749695476597,1.4540653795998195,Fiber,-1,5172
5.041116880257447,3.683977855287789,1.4569617484819783,Fiber,-1,5173
5.041337556353721,3.6825442209975265,1.4600368086085966,Fiber,-1,5174
