Region ID,Name,Channel,Chrom,Start,End,Chrom ID
569,Brinp1,2,chr4,68941897,68966897,4
570,chr4-#34,1,chr4,69000000,69025000,4
571,Megf9,2,chr4,70522495,70547495,4
572,chr4-#35,1,chr4,71375000,71400000,4
573,chr4-#36,1,chr4,73150000,73175000,4
574,Kdm4c,2,chr4,74229997,74254997,4
575,chr4-#37,1,chr4,74775000,74800000,4
576,Ptprd,2,chr4,76581799,76606799,4
577,chr4-#38,1,chr4,77000000,77025000,4
578,chr4-#39,1,chr4,78400000,78425000,4
579,chr4-#40,1,chr4,81000000,81025000,4
580,Mpdz,2,chr4,81430307,81455307,4
581,chr4-#41,1,chr4,83000000,83025000,4
582,Ttc39b,2,chr4,83311755,83336755,4
583,Bnc2,2,chr4,84662775,84687775,4
584,chr4-#42,1,chr4,85000000,85025000,4
585,Adamtsl1,2,chr4,85501672,85526672,4
586,Plin2,2,chr4,86657560,86682560,4
587,Dennd4c,2,chr4,86736055,86761055,4
588,chr4-#43,1,chr4,87000000,87025000,4
589,Slc24a2,2,chr4,87217977,87242977,4
590,Mllt3,2,chr4,88020864,88045864,4
591,chr4-#44,1,chr4,89000000,89025000,4
592,Mtap,2,chr4,89124622,89149622,4
593,chr4-#45,1,chr4,91200000,91225000,4
594,Elavl2,2,chr4,91387484,91412484,4
595,chr4-#46,1,chr4,93200000,93225000,4
596,chr4-#47,1,chr4,95000000,95025000,4
597,Jun,2,chr4,95039722,95064722,4
598,chr4-#48,1,chr4,97000000,97025000,4
599,Nfia,2,chr4,97760234,97785234,4
600,Tm2d1,2,chr4,98370806,98395806,4
601,chr4-#49,1,chr4,99000000,99025000,4
602,Dock7,2,chr4,99108415,99133415,4
603,Ror1,2,chr4,100083291,100108291,4
604,chr4-#50,1,chr4,101000000,101025000,4
605,Ak4,2,chr4,101406777,101431777,4
606,B020004J07Rik,2,chr4,101831523,101856523,4
607,Sgip1,2,chr4,102747635,102772635,4
608,chr4-#51,1,chr4,103000000,103025000,4
609,Dab1,2,chr4,103607165,103632165,4
610,chr4-#52,1,chr4,105000000,105025000,4
611,Prkaa2,2,chr4,105097390,105122390,4
612,chr4-#53,1,chr4,107000000,107025000,4
613,Slc1a7,2,chr4,107955832,107980832,4
614,chr4-#54,1,chr4,109000000,109025000,4
615,Cdkn2c,2,chr4,109654689,109679689,4
616,Elavl4,2,chr4,110339409,110364409,4
617,chr4-#55,1,chr4,111000000,111025000,4
618,Spata6,2,chr4,111707484,111732484,4
619,chr4-#56,1,chr4,112000000,112025000,4
620,chr4-#57,1,chr4,115000000,115025000,4
621,chr4-#58,1,chr4,117000000,117025000,4
622,Slc6a9,2,chr4,117822006,117847006,4
623,chr4-#59,1,chr4,119000000,119025000,4
624,Cldn19,2,chr4,119242914,119267914,4
625,Edn2,2,chr4,120148706,120173706,4
626,Rims3,2,chr4,120842319,120867319,4
627,chr4-#60,1,chr4,121000000,121025000,4
628,chr4-#61,1,chr4,123000000,123025000,4
629,Hpcal4,2,chr4,123170727,123195727,4
630,Rspo1,2,chr4,124973930,124998930,4
631,chr4-#62,1,chr4,125000000,125025000,4
632,chr4-#63,1,chr4,127000000,127025000,4
633,chr4-#64,1,chr4,129000000,129025000,4
634,Zcchc17,2,chr4,130347443,130372443,4
635,Sdc3,2,chr4,130780037,130805037,4
636,Laptm5,2,chr4,130900625,130925625,4
637,chr4-#65,1,chr4,131000000,131025000,4
638,chr4-#66,1,chr4,133000000,133025000,4
639,Wdtc1,2,chr4,133326824,133351824,4
640,Lin28a,2,chr4,134006341,134031341,4
641,chr4-#67,1,chr4,135000000,135025000,4
642,Id3,2,chr4,136130997,136155997,4
643,Luzp1,2,chr4,136457261,136482261,4
644,Kdm1a,2,chr4,136590223,136615223,4
645,chr4-#68,1,chr4,137000000,137025000,4
646,chr4-#69,1,chr4,139000000,139025000,4
647,chr4-#70,1,chr4,141000000,141025000,4
648,Kazn,2,chr4,142226901,142251901,4
649,chr4-#71,1,chr4,143000000,143025000,4
650,Oog4,2,chr4,143437824,143462824,4
651,Dhrs3,2,chr4,144880327,144905327,4
652,chr4-#72,1,chr4,145000000,145025000,4
653,chr4-#73,1,chr4,148000000,148025000,4
654,Draxin,2,chr4,148118198,148143198,4
655,chr4-#74,1,chr4,149000000,149025000,4
656,Clstn1,2,chr4,149573968,149598968,4
657,Errfi1,2,chr4,150841419,150866419,4
658,chr4-#75,1,chr4,151000000,151025000,4
659,Camta1,2,chr4,151849376,151874376,4
660,Kcnab2,2,chr4,152465371,152490371,4
661,chr4-#76,1,chr4,153000000,153025000,4
662,chr4-#77,1,chr4,155000000,155025000,4
663,chr5-#1,1,chr5,3600000,3625000,5
664,Cyp51,2,chr5,4092246,4117246,5
665,chr5-#2,1,chr5,5000000,5025000,5
666,Steap2,2,chr5,5682078,5707078,5
667,chr5-#3,1,chr5,7000000,7025000,5
668,Abcb1a,2,chr5,8647577,8672577,5
669,chr5-#4,1,chr5,9000000,9025000,5
670,Grm3,2,chr5,9712670,9737670,5
671,chr5-#5,1,chr5,10400000,10425000,5
672,chr5-#6,1,chr5,13400000,13425000,5
673,chr5-#7,1,chr5,14800000,14825000,5
674,Cacna2d1,2,chr5,15922191,15947191,5
675,Hgf,2,chr5,16541050,16566050,5
676,chr5-#8,1,chr5,17000000,17025000,5
677,Sema3c,2,chr5,17561781,17586781,5
678,chr5-#9,1,chr5,19200000,19225000,5
679,chr5-#10,1,chr5,21000000,21025000,5
680,Ptpn12,2,chr5,21043411,21068411,5
681,Reln,2,chr5,22332202,22357202,5
682,chr5-#11,1,chr5,23000000,23025000,5
683,Asb10,2,chr5,24528478,24553478,5
684,chr5-#12,1,chr5,25000000,25025000,5
685,chr5-#13,1,chr5,27000000,27025000,5
686,Cnpy1,2,chr5,28233306,28258306,5
687,chr5-#14,1,chr5,29000000,29025000,5
688,Il6,2,chr5,30000614,30025614,5
689,chr5-#15,1,chr5,31000000,31025000,5
690,chr5-#16,1,chr5,33000000,33025000,5
691,Fgfr3,2,chr5,33709174,33734174,5
692,Nelfa,2,chr5,33923913,33948913,5
693,Nat8l,2,chr5,33983484,34008484,5
694,Rgs12,2,chr5,34936945,34961945,5
695,chr5-#17,1,chr5,35000000,35025000,5
696,chr5-#18,1,chr5,37000000,37025000,5
697,Stk32b,2,chr5,37704671,37729671,5
698,Wdr1,2,chr5,38549306,38574306,5
699,chr5-#19,1,chr5,39000000,39025000,5
700,chr5-#20,1,chr5,41200000,41225000,5
701,Rab28,2,chr5,41695657,41720657,5
702,chr5-#21,1,chr5,42975000,43000000,5
703,C1qtnf7,2,chr5,43503038,43528038,5
704,Ldb2,2,chr5,44787180,44812180,5
705,chr5-#22,1,chr5,45000000,45025000,5
706,chr5-#23,1,chr5,47000000,47025000,5
707,Slit2,2,chr5,47970638,47995638,5
708,chr5-#24,1,chr5,49000000,49025000,5
709,chr5-#25,1,chr5,50975000,51000000,5
710,Ppargc1a,2,chr5,51555226,51580226,5
711,chr5-#26,1,chr5,53000000,53025000,5
712,Stim2,2,chr5,53985999,54010999,5
713,chr5-#27,1,chr5,54800000,54825000,5
714,chr5-#28,1,chr5,57600000,57625000,5
715,Pcdh7,2,chr5,57705467,57730467,5
716,chr5-#29,1,chr5,58800000,58825000,5
717,chr5-#30,1,chr5,60600000,60625000,5
718,chr5-#31,1,chr5,63000000,63025000,5
719,chr5-#32,1,chr5,65000000,65025000,5
720,Limch1,2,chr5,66733345,66758345,5
721,chr5-#33,1,chr5,67000000,67025000,5
722,Atp8a1,2,chr5,67834934,67859934,5
723,chr5-#34,1,chr5,69000000,69025000,5
724,chr5-#35,1,chr5,71000000,71025000,5
725,Gabra2,2,chr5,71083349,71108349,5
726,chr5-#36,1,chr5,72800000,72825000,5
727,chr5-#37,1,chr5,75000000,75025000,5
728,Pdgfra,2,chr5,75139792,75164792,5
729,Kit,2,chr5,75562416,75587416,5
730,chr5-#38,1,chr5,77000000,77025000,5
731,Rest,2,chr5,77252991,77277991,5
732,chr5-#39,1,chr5,78775000,78800000,5
733,chr5-#40,1,chr5,81000000,81025000,5
734,chr5-#41,1,chr5,83400000,83425000,5
735,chr5-#42,1,chr5,85000000,85025000,5
736,Cenpc1,2,chr5,86053083,86078083,5
737,chr5-#43,1,chr5,86800000,86825000,5
738,Slc4a4,2,chr5,88874318,88899318,5
739,chr5-#44,1,chr5,89000000,89025000,5
740,chr5-#45,1,chr5,91000000,91025000,5
741,Parm1,2,chr5,91505115,91530115,5
742,Shroom3,2,chr5,92670935,92695935,5
743,chr5-#46,1,chr5,93000000,93025000,5
744,chr5-#47,1,chr5,95825000,95850000,5
745,Cnot6l,2,chr5,96151671,96176671,5
746,chr5-#48,1,chr5,97000000,97025000,5
747,Prdm8,2,chr5,98154698,98179698,5
748,Fgf5,2,chr5,98241684,98266684,5
749,chr5-#49,1,chr5,99000000,99025000,5
750,Rasgef1b,2,chr5,99716562,99741562,5
751,Hpse,2,chr5,100707216,100732216,5
752,chr5-#50,1,chr5,101000000,101025000,5
753,Arhgap24,2,chr5,102468891,102493891,5
754,chr5-#51,1,chr5,103000000,103025000,5
755,Mapk10,2,chr5,103198834,103223834,5
756,chr5-#52,1,chr5,104800000,104825000,5
757,Abcg3,2,chr5,104970218,104995218,5
758,Zfp326,2,chr5,105864065,105889065,5
759,chr5-#53,1,chr5,107000000,107025000,5
760,Pcgf3,2,chr5,108448732,108473732,5
761,chr5-#54,1,chr5,108600000,108625000,5
762,Pgam5,2,chr5,110257413,110282413,5
763,chr5-#55,1,chr5,111000000,111025000,5
764,chr5-#56,1,chr5,113000000,113025000,5
765,Selplg,2,chr5,113820144,113845144,5
766,chr5-#57,1,chr5,115000000,115025000,5
767,Hspb8,2,chr5,116410364,116435364,5
768,chr5-#58,1,chr5,117000000,117025000,5
769,chr5-#59,1,chr5,119000000,119025000,5
770,Tbx3,2,chr5,119658169,119683169,5
771,chr5-#60,1,chr5,121000000,121025000,5
772,chr5-#61,1,chr5,123000000,123025000,5
773,Zfp664,2,chr5,124850191,124875191,5
774,chr5-#62,1,chr5,125000000,125025000,5
775,chr5-#63,1,chr5,127000000,127025000,5
776,Glt1d1,2,chr5,127619762,127644762,5
777,Piwil1,2,chr5,128690024,128715024,5
778,Rimbp2,2,chr5,128940986,128965986,5
779,chr5-#64,1,chr5,129000000,129025000,5
780,chr5-#65,1,chr5,131000000,131025000,5
781,chr5-#66,1,chr5,133000000,133025000,5
782,chr5-#67,1,chr5,135000000,135025000,5
783,chr5-#68,1,chr5,137000000,137025000,5
784,Lrch4,2,chr5,137616621,137641621,5
785,Stag3,2,chr5,138267740,138292740,5
786,chr5-#69,1,chr5,139000000,139025000,5
787,chr5-#70,1,chr5,141000000,141025000,5
788,Actb,2,chr5,142894254,142919254,5
789,Fscn1,2,chr5,142947843,142972843,5
790,chr5-#71,1,chr5,143000000,143025000,5
791,Nptx2,2,chr5,144533402,144558402,5
792,chr5-#72,1,chr5,145000000,145025000,5
793,Cdk8,2,chr5,146218730,146243730,5
794,chr5-#73,1,chr5,147000000,147025000,5
795,Cdx2,2,chr5,147294770,147319770,5
796,Flt1,2,chr5,147713511,147738511,5
797,chr5-#74,1,chr5,149000000,149025000,5
798,Rxfp2,2,chr5,150006175,150031175,5
799,chr5-#75,1,chr5,151000000,151025000,5
800,Rfc3,2,chr5,151638742,151663742,5
801,chr6-#1,1,chr6,3600000,3625000,6
802,chr6-#2,1,chr6,5000000,5025000,6
803,Pdk4,2,chr6,5483809,5508809,6
804,Slc25a13,2,chr6,6204673,6229673,6
805,chr6-#3,1,chr6,7025000,7050000,6
806,Nxph1,2,chr6,8936114,8961114,6
807,chr6-#4,1,chr6,9000000,9025000,6
808,chr6-#5,1,chr6,10975000,11000000,6
809,Phf14,2,chr6,11895309,11920309,6
810,chr6-#6,1,chr6,13000000,13025000,6
811,Tmem106b,2,chr6,13057259,13082259,6
812,2610001J05Rik,2,chr6,13859018,13884018,6
813,Foxp2,2,chr6,14888849,14913849,6
814,chr6-#7,1,chr6,15000000,15025000,6
815,Mdfic,2,chr6,15708161,15733161,6
816,chr6-#8,1,chr6,16975000,17000000,6
817,St7,2,chr6,17681447,17706447,6
818,Lsm8,2,chr6,18836079,18861079,6
819,chr6-#9,1,chr6,19025000,19050000,6
820,chr6-#10,1,chr6,21200000,21225000,6
821,chr6-#11,1,chr6,23000000,23025000,6
822,Aass,2,chr6,23120486,23145486,6
823,chr6-#12,1,chr6,25000000,25025000,6
824,chr6-#13,1,chr6,27000000,27025000,6
825,Snd1,2,chr6,28462639,28487639,6
826,chr6-#14,1,chr6,29000000,29025000,6
827,chr6-#15,1,chr6,31000000,31025000,6
828,Podxl,2,chr6,31551481,31576481,6
829,Plxna4,2,chr6,32575692,32600692,6
830,chr6-#16,1,chr6,33000000,33025000,6
831,Exoc4,2,chr6,33236585,33261585,6
832,Cald1,2,chr6,34586000,34611000,6
833,chr6-#17,1,chr6,35000000,35025000,6
834,chr6-#18,1,chr6,37000000,37025000,6
835,Dgki,2,chr6,37287684,37312684,6
836,chr6-#19,1,chr6,39000000,39025000,6
837,Mkrn1,2,chr6,39407962,39432962,6
838,Agk,2,chr6,40312672,40337672,6
839,chr6-#20,1,chr6,41000000,41025000,6
840,chr6-#21,1,chr6,42800000,42825000,6
841,Tpk1,2,chr6,43653778,43678778,6
842,chr6-#22,1,chr6,45000000,45025000,6
843,chr6-#23,1,chr6,47000000,47025000,6
844,Tmem176a,2,chr6,48828419,48853419,6
845,chr6-#24,1,chr6,49000000,49025000,6
846,chr6-#25,1,chr6,51200000,51225000,6
847,Evx1,2,chr6,52300998,52325998,6
848,chr6-#26,1,chr6,53000000,53025000,6
849,Creb5,2,chr6,53274770,53299770,6
850,Cpvl,2,chr6,53966171,53991171,6
851,chr6-#27,1,chr6,55000000,55025000,6
852,Neurod6,2,chr6,55668763,55693763,6
853,Pde1c,2,chr6,56556603,56581603,6
854,chr6-#28,1,chr6,56800000,56825000,6
855,Vopp1,2,chr6,57812659,57837659,6
856,Nap1l5,2,chr6,58894576,58919576,6
857,chr6-#29,1,chr6,59000000,59025000,6
858,Snca,2,chr6,60817355,60842355,6
859,chr6-#30,1,chr6,61000000,61025000,6
860,chr6-#31,1,chr6,63025000,63050000,6
861,Grid2,2,chr6,63243527,63268527,6
862,chr6-#32,1,chr6,65000000,65025000,6
863,Smarcad1,2,chr6,65030083,65055083,6
864,Ndnf,2,chr6,65659090,65684090,6
865,chr6-#33,1,chr6,67000000,67025000,6
866,Serbp1,2,chr6,67254124,67279124,6
867,chr6-#34,1,chr6,68575000,68600000,6
868,Rpia,2,chr6,70779732,70804732,6
869,chr6-#35,1,chr6,71000000,71025000,6
870,Thnsl2,2,chr6,71131939,71156939,6
871,Atoh8,2,chr6,72223077,72248077,6
872,Tmsb10,2,chr6,72946248,72971248,6
873,chr6-#36,1,chr6,73000000,73025000,6
874,chr6-#37,1,chr6,74800000,74825000,6
875,chr6-#38,1,chr6,77000000,77025000,6
876,Ctnna2,2,chr6,77967199,77992199,6
877,chr6-#39,1,chr6,79000000,79025000,6
878,chr6-#40,1,chr6,80800000,80825000,6
879,chr6-#41,1,chr6,83000000,83025000,6
880,Tet3,2,chr6,83446584,83471584,6
881,Paip2b,2,chr6,83819241,83844241,6
882,Cyp26b1,2,chr6,84581408,84606408,6
883,chr6-#42,1,chr6,85000000,85025000,6
884,chr6-#43,1,chr6,87000000,87025000,6
885,Arhgap25,2,chr6,87520759,87545759,6
886,H1fx,2,chr6,87969137,87994137,6
887,Mcm2,2,chr6,88886280,88911280,6
888,chr6-#44,1,chr6,89000000,89025000,6
889,Aldh1l1,2,chr6,90538289,90563289,6
890,chr6-#45,1,chr6,91000000,91025000,6
891,Trh,2,chr6,92232150,92257150,6
892,chr6-#46,1,chr6,93000000,93025000,6
893,Magi1,2,chr6,94271417,94296417,6
894,chr6-#47,1,chr6,95000000,95025000,6
895,Kbtbd8,2,chr6,95104740,95129740,6
896,Suclg2,2,chr6,95706300,95731300,6
897,chr6-#48,1,chr6,97000000,97025000,6
898,Frmd4b,2,chr6,97605041,97630041,6
899,chr6-#49,1,chr6,99000000,99025000,6
900,Foxp1,2,chr6,99508662,99533662,6
901,chr6-#50,1,chr6,101000000,101025000,6
902,Pdzrn3,2,chr6,101365397,101390397,6
903,Cntn3,2,chr6,102560601,102585601,6
904,chr6-#51,1,chr6,103000000,103025000,6
905,Chl1,2,chr6,103498086,103523086,6
906,chr6-#52,1,chr6,105000000,105025000,6
907,chr6-#53,1,chr6,107000000,107025000,6
908,Lrrn1,2,chr6,107517268,107542268,6
909,Bhlhe40,2,chr6,108648129,108673129,6
910,chr6-#54,1,chr6,109000000,109025000,6
911,Grm7,2,chr6,110633081,110658081,6
912,chr6-#55,1,chr6,111000000,111025000,6
913,Lmcd1,2,chr6,112261258,112286258,6
914,chr6-#56,1,chr6,113000000,113025000,6
915,Brk1,2,chr6,113592272,113617272,6
916,chr6-#57,1,chr6,115000000,115025000,6
917,Pparg,2,chr6,115348451,115373451,6
918,Tmcc1,2,chr6,116180986,116205986,6
919,chr6-#58,1,chr6,117000000,117025000,6
920,chr6-#59,1,chr6,119000000,119025000,6
921,chr6-#60,1,chr6,121000000,121025000,6
922,Dppa3,2,chr6,122613910,122638910,6
923,Nanog,2,chr6,122694989,122719989,6
924,chr6-#61,1,chr6,122950000,122975000,6
925,Clstn3,2,chr6,124452294,124477294,6
926,chr6-#62,1,chr6,125000000,125025000,6
927,Gapdh,2,chr6,125153967,125178967,6
928,Vamp1,2,chr6,125203051,125228051,6
929,Scnn1a,2,chr6,125308159,125333159,6
930,Vwf,2,chr6,125534274,125559274,6
931,Kcna1,2,chr6,126632313,126657313,6
932,Kcna6,2,chr6,126728174,126753174,6
933,chr6-#63,1,chr6,127000000,127025000,6
934,Ccnd2,2,chr6,127139693,127164693,6
935,chr6-#64,1,chr6,129000000,129025000,6
936,Clec9a,2,chr6,129396362,129421362,6
937,chr6-#65,1,chr6,131400000,131425000,6
938,chr6-#66,1,chr6,133975000,134000000,6
939,Lrp6,2,chr6,134554465,134579465,6
940,chr6-#67,1,chr6,135000000,135025000,6
941,Gm8994,2,chr6,136315039,136340039,6
942,H2afj,2,chr6,136795744,136820744,6
943,chr6-#68,1,chr6,137000000,137025000,6
944,chr6-#69,1,chr6,139000000,139025000,6
945,chr6-#70,1,chr6,141000000,141025000,6
946,Slco1c1,2,chr6,141511868,141536868,6
947,Ldhb,2,chr6,142495457,142520457,6
948,chr6-#71,1,chr6,143000000,143025000,6
949,Sox5,2,chr6,144197068,144222068,6
950,chr6-#72,1,chr6,145000000,145025000,6
951,Ppfibp1,2,chr6,146875987,146900987,6
952,chr6-#73,1,chr6,147000000,147025000,6
953,chr6-#74,1,chr6,149000000,149025000,6
954,Bicd1,2,chr6,149396484,149421484,6
955,chr7-#1,1,chr7,3200000,3225000,7
956,Prkcg,2,chr7,3291022,3316022,7
957,Cnot3,2,chr7,3632809,3657809,7
958,Syt5,2,chr7,4535041,4560041,7
959,Nat14,2,chr7,4909528,4934528,7
960,chr7-#2,1,chr7,5000000,5025000,7
961,Peg3,2,chr7,6717921,6742921,7
962,chr7-#3,1,chr7,6975000,7000000,7
963,chr7-#4,1,chr7,10375000,10400000,7
964,Zfp110,2,chr7,12822261,12847261,7
965,chr7-#5,1,chr7,13000000,13025000,7
966,chr7-#6,1,chr7,14425000,14450000,7
967,Obox6,2,chr7,15827178,15852178,7
968,Slc8a2,2,chr7,16117326,16142326,7
969,chr7-#7,1,chr7,17000000,17025000,7
970,Ceacam12,2,chr7,18053429,18078429,7
971,chr7-#8,1,chr7,19000000,19025000,7
972,Fosb,2,chr7,19297551,19322551,7
973,Apoe,2,chr7,19686688,19711688,7
974,chr7-#9,1,chr7,20000000,20025000,7
975,chr7-#10,1,chr7,23400000,23425000,7
976,Ceacam10,2,chr7,24764706,24789706,7
977,chr7-#11,1,chr7,25000000,25025000,7
978,Nlrp4a,2,chr7,26422613,26447613,7
979,chr7-#12,1,chr7,26800000,26825000,7
980,Pld3,2,chr7,27540718,27565718,7
981,Eid2,2,chr7,28255381,28280381,7
982,Pak4,2,chr7,28585685,28610685,7
983,Lgals4,2,chr7,28821354,28846354,7
984,chr7-#13,1,chr7,29000000,29025000,7
985,Ryr1,2,chr7,29112651,29137651,7
986,Aplp1,2,chr7,30433035,30458035,7
987,chr7-#14,1,chr7,31000000,31025000,7
988,Scn1b,2,chr7,31114503,31139503,7
989,chr7-#15,1,chr7,33850000,33875000,7
990,chr7-#16,1,chr7,35000000,35025000,7
991,chr7-#17,1,chr7,37000000,37025000,7
992,1600014C10Rik,2,chr7,38170717,38195717,7
993,chr7-#18,1,chr7,39600000,39625000,7
994,chr7-#19,1,chr7,40800000,40825000,7
995,chr7-#20,1,chr7,43400000,43425000,7
996,Klk8,2,chr7,43785077,43810077,7
997,chr7-#21,1,chr7,44400000,44425000,7
998,chr7-#22,1,chr7,47000000,47025000,7
999,Csrp3,2,chr7,48835533,48860533,7
1000,chr7-#23,1,chr7,49000000,49025000,7
1001,Nell1,2,chr7,49962364,49987364,7
1002,chr7-#24,1,chr7,51000000,51025000,7
1003,Slc17a6,2,chr7,51609506,51634506,7
1004,chr7-#25,1,chr7,53000000,53025000,7
1005,chr7-#26,1,chr7,55000000,55025000,7
1006,chr7-#27,1,chr7,56975000,57000000,7
1007,Atp10a,2,chr7,58643666,58668666,7
1008,chr7-#28,1,chr7,59000000,59025000,7
1009,Snhg14,2,chr7,59963259,59988259,7
1010,Snrpn,2,chr7,60127719,60152719,7
1011,chr7-#29,1,chr7,61800000,61825000,7
1012,chr7-#30,1,chr7,63000000,63025000,7
1013,chr7-#31,1,chr7,65000000,65025000,7
1014,Chsy1,2,chr7,66097015,66122015,7
1015,chr7-#32,1,chr7,67000000,67025000,7
1016,Igf1r,2,chr7,67940327,67965327,7
1017,chr7-#33,1,chr7,69000000,69025000,7
1018,Nr2f2,2,chr7,70354235,70379235,7
1019,chr7-#34,1,chr7,71000000,71025000,7
1020,chr7-#35,1,chr7,73000000,73025000,7
1021,Slco3a1,2,chr7,74542280,74567280,7
1022,chr7-#36,1,chr7,75000000,75025000,7
1023,Sv2b,2,chr7,75296762,75321762,7
1024,chr7-#37,1,chr7,77000000,77025000,7
1025,Ntrk3,2,chr7,78645224,78670224,7
1026,chr7-#38,1,chr7,79000000,79025000,7
1027,Mfge8,2,chr7,79136560,79161560,7
1028,Ticrr,2,chr7,79647696,79672696,7
1029,Anpep,2,chr7,79848559,79873559,7
1030,Prc1,2,chr7,80281950,80306950,7
1031,chr7-#39,1,chr7,81000000,81025000,7
1032,Adamtsl3,2,chr7,82323232,82348232,7
1033,chr7-#40,1,chr7,83000000,83025000,7
1034,Il16,2,chr7,83733226,83758226,7
1035,Arnt2,2,chr7,84397676,84422676,7
1036,chr7-#41,1,chr7,84775000,84800000,7
1037,chr7-#42,1,chr7,87200000,87225000,7
1038,Grm5,2,chr7,87571893,87596893,7
1039,Rab38,2,chr7,88417773,88442773,7
1040,chr7-#43,1,chr7,89000000,89025000,7
1041,Me3,2,chr7,89620203,89645203,7
1042,Sytl2,2,chr7,90289752,90314752,7
1043,chr7-#44,1,chr7,91000000,91025000,7
1044,Prcp,2,chr7,92862752,92887752,7
1045,chr7-#45,1,chr7,93000000,93025000,7
1046,chr7-#46,1,chr7,95000000,95025000,7
1047,chr7-#47,1,chr7,97000000,97025000,7
1048,Gab2,2,chr7,97069086,97094086,7
1049,chr7-#48,1,chr7,99000000,99025000,7
1050,Pgm2l1,2,chr7,100214894,100239894,7
1051,chr7-#49,1,chr7,101000000,101025000,7
1052,Pde2a,2,chr7,101409191,101434191,7
1053,chr7-#50,1,chr7,102800000,102825000,7
1054,Trim6,2,chr7,104206295,104231295,7
1055,chr7-#51,1,chr7,105200000,105225000,7
1056,Dchs1,2,chr7,105775154,105800154,7
1057,chr7-#52,1,chr7,106800000,106825000,7
1058,Cyb5r2,2,chr7,107745532,107770532,7
1059,chr7-#53,1,chr7,109000000,109025000,7
1060,Ric3,2,chr7,109070831,109095831,7
1061,St5,2,chr7,109691105,109716105,7
1062,Sbf2,2,chr7,110602422,110627422,7
1063,chr7-#54,1,chr7,111000000,111025000,7
1064,Mical2,2,chr7,112213356,112238356,7
1065,chr7-#55,1,chr7,113000000,113025000,7
1066,Spon1,2,chr7,113753498,113778498,7
1067,Insc,2,chr7,114731194,114756194,7
1068,chr7-#56,1,chr7,115000000,115025000,7
1069,Sox6,2,chr7,116026244,116051244,7
1070,chr7-#57,1,chr7,117000000,117025000,7
1071,Xylt1,2,chr7,117368479,117393479,7
1072,chr7-#58,1,chr7,119000000,119025000,7
1073,Dcun1d3,2,chr7,119883791,119908791,7
1074,chr7-#59,1,chr7,121000000,121025000,7
1075,Plk1,2,chr7,122146939,122171939,7
1076,chr7-#60,1,chr7,123000000,123025000,7
1077,chr7-#61,1,chr7,125000000,125025000,7
1078,Gsg1l,2,chr7,126069911,126094911,7
1079,chr7-#62,1,chr7,127000000,127025000,7
1080,Itgam,2,chr7,128050140,128075140,7
1081,chr7-#63,1,chr7,129000000,129025000,7
1082,chr7-#64,1,chr7,131000000,131025000,7
1083,chr7-#65,1,chr7,133000000,133025000,7
1084,Fgfr2,2,chr7,133110850,133135850,7
1085,Dock1,2,chr7,134658187,134683187,7
1086,chr7-#66,1,chr7,135000000,135025000,7
1087,Mki67,2,chr7,135703861,135728861,7
1088,chr7-#67,1,chr7,137000000,137025000,7
1089,Ebf3,2,chr7,137301945,137326945,7
1090,chr7-#68,1,chr7,139000000,139025000,7
1091,Nlrp6,2,chr7,140908402,140933402,7
1092,chr7-#69,1,chr7,141000000,141025000,7
1093,Lsp1,2,chr7,142448309,142473309,7
1094,chr7-#70,1,chr7,143000000,143025000,7
1095,Fgf4,2,chr7,144834867,144859867,7
1096,chr7-#71,1,chr7,145000000,145025000,7
1097,chr8-#1,1,chr8,3200000,3225000,8
1098,Ctxn1,2,chr8,4246774,4271774,8
1099,chr8-#2,1,chr8,5000000,5025000,8
1100,Slc10a2,2,chr8,5092851,5117851,8
1101,chr8-#3,1,chr8,7000000,7025000,8
1102,chr8-#4,1,chr8,9000000,9025000,8
1103,Lig4,2,chr8,9965186,9990186,8
1104,chr8-#5,1,chr8,11000000,11025000,8
1105,Col4a2,2,chr8,11300305,11325305,8
1106,chr8-#6,1,chr8,13000000,13025000,8
1107,Erich1,2,chr8,14077801,14102801,8
1108,chr8-#7,1,chr8,15000000,15025000,8
1109,chr8-#8,1,chr8,17000000,17025000,8
1110,chr8-#9,1,chr8,18975000,19000000,8
1111,chr8-#10,1,chr8,21800000,21825000,8
1112,Fam90a1a,2,chr8,21946214,21971214,8
1113,Plat,2,chr8,22745247,22770247,8
1114,chr8-#11,1,chr8,23000000,23025000,8
1115,Adam3,2,chr8,24713352,24738352,8
1116,chr8-#12,1,chr8,25000000,25025000,8
1117,chr8-#13,1,chr8,27000000,27025000,8
1118,Eif4ebp1,2,chr8,27247829,27272829,8
1119,chr8-#14,1,chr8,29000000,29025000,8
1120,Unc5d,2,chr8,29207136,29232136,8
1121,chr8-#15,1,chr8,31000000,31025000,8
1122,7420700N18Rik,2,chr8,31366313,31391313,8
1123,Nrg1,2,chr8,32871529,32896529,8
1124,chr8-#16,1,chr8,33000000,33025000,8
1125,Rbpms,2,chr8,33917363,33942363,8
1126,chr8-#17,1,chr8,35000000,35025000,8
1127,chr8-#18,1,chr8,37000000,37025000,8
1128,chr8-#19,1,chr8,39000000,39025000,8
1129,chr8-#20,1,chr8,41000000,41025000,8
1130,chr8-#21,1,chr8,42600000,42625000,8
1131,chr8-#22,1,chr8,45000000,45025000,8
1132,Sorbs2,2,chr8,45495288,45520288,8
